age,first_device_type,gender,signup_app,signup_method,Month_name,month_looking,children,signup_location,Continent
32,Mac Desktop,FEMALE,Web,basic,Sep,Feb,3,Australia,North America
37,Android Phone,FEMALE,Web,basic,Sep,May,1,Australia,North America
45,Mac Desktop,FEMALE,Web,basic,Sep,Apr,3,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Sep,Mar,0,Europe,Europe
46,Mac Desktop,FEMALE,Web,basic,Sep,Mar,2,Europe,North America
32,Mac Desktop,MALE,Web,facebook,Sep,Jan,3,North America,North America
32,Mac Desktop,FEMALE,Web,basic,Sep,Mar,5,North America,North America
56,Mac Desktop,MALE,Web,basic,Sep,Dec,3,Australia,North America
35,Mac Desktop,FEMALE,Web,basic,Sep,Nov,4,North America,Europe
49,Windows Desktop,FEMALE,Web,basic,Sep,Jan,0,Europe,North America
34,Mac Desktop,FEMALE,Web,basic,Sep,Mar,5,Australia,North America
38,Windows Desktop,MALE,Web,basic,Sep,Aug,5,Europe,Europe
18,Windows Desktop,MALE,Web,basic,Sep,Oct,0,North America,Europe
30,Windows Desktop,MALE,Web,facebook,Sep,Jan,0,Europe,North America
48,Windows Desktop,MALE,Web,facebook,Sep,Apr,3,North America,North America
48,Mac Desktop,FEMALE,Web,basic,Sep,Oct,1,North America,Europe
38,Mac Desktop,MALE,Web,basic,Sep,Dec,0,Europe,North America
46,Windows Desktop,FEMALE,Web,basic,Sep,Aug,2,North America,North America
30,Android Phone,MALE,Web,facebook,Sep,Jan,1,North America,North America
31,iPad,FEMALE,Web,basic,Sep,Nov,5,North America,Europe
32,Mac Desktop,FEMALE,Web,basic,Sep,Dec,3,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Sep,Jun,0,Europe,Europe
42,Windows Desktop,FEMALE,Web,basic,Sep,Dec,4,North America,North America
29,Mac Desktop,FEMALE,Web,basic,Sep,May,0,North America,Europe
59,iPad,MALE,Web,basic,Sep,Jul,4,North America,North America
35,Windows Desktop,FEMALE,Web,basic,Sep,Jan,1,Europe,North America
37,Mac Desktop,MALE,Web,facebook,Sep,Aug,3,North America,North America
35,Windows Desktop,FEMALE,Web,basic,Sep,Sep,5,North America,North America
41,Windows Desktop,MALE,Web,basic,Sep,Sep,1,North America,North America
74,Windows Desktop,MALE,Web,basic,Sep,Dec,0,Europe,North America
37,Mac Desktop,FEMALE,Web,facebook,Sep,Feb,0,Europe,North America
62,iPad,MALE,Web,basic,Sep,Jan,1,Europe,Europe
39,Mac Desktop,MALE,Web,basic,Sep,Nov,4,North America,North America
33,Mac Desktop,FEMALE,Web,facebook,Sep,Feb,1,Europe,North America
66,Windows Desktop,FEMALE,Web,basic,Sep,Aug,5,North America,Europe
67,Windows Desktop,MALE,Web,facebook,Sep,Jun,4,North America,North America
39,Mac Desktop,FEMALE,Web,basic,Sep,Apr,3,North America,North America
34,Windows Desktop,MALE,Web,facebook,Sep,Jan,4,Europe,North America
40,Mac Desktop,FEMALE,Web,basic,Sep,May,0,Europe,North America
50,Windows Desktop,MALE,Web,facebook,Sep,Sep,0,North America,North America
53,Mac Desktop,FEMALE,Web,basic,Sep,May,4,North America,North America
43,Mac Desktop,MALE,Web,basic,Sep,Oct,0,Europe,North America
50,Windows Desktop,MALE,Web,basic,Sep,Apr,3,Europe,North America
46,Windows Desktop,MALE,Web,basic,Sep,Jun,1,Europe,North America
42,Mac Desktop,FEMALE,Web,facebook,Sep,Feb,5,North America,North America
87,Windows Desktop,FEMALE,Web,facebook,Sep,Sep,4,North America,North America
38,Mac Desktop,FEMALE,Web,basic,Sep,Jan,2,North America,North America
50,Windows Desktop,MALE,Web,basic,Sep,Oct,0,North America,Europe
92,iPad,FEMALE,Web,basic,Sep,Feb,0,Europe,North America
39,Mac Desktop,MALE,Web,basic,Sep,Jun,1,North America,North America
41,Mac Desktop,FEMALE,Web,basic,Sep,Dec,1,Europe,Europe
62,Mac Desktop,MALE,Web,basic,Sep,Sep,4,North America,North America
29,Windows Desktop,MALE,Web,facebook,Sep,Sep,2,Europe,North America
30,Mac Desktop,MALE,Web,basic,Sep,May,5,Europe,North America
31,Windows Desktop,FEMALE,Web,basic,Sep,Jul,3,Europe,North America
58,iPad,FEMALE,Web,basic,Sep,Sep,5,North America,North America
49,Windows Desktop,MALE,Web,basic,Sep,Dec,5,North America,North America
34,Windows Desktop,MALE,Web,basic,Sep,Aug,2,North America,Europe
39,Mac Desktop,MALE,Web,facebook,Sep,Oct,2,Europe,Europe
30,Mac Desktop,FEMALE,Web,basic,Sep,Mar,2,Europe,North America
28,Mac Desktop,MALE,Web,basic,Oct,Jan,3,Europe,North America
31,Mac Desktop,FEMALE,Web,basic,Oct,Jan,1,Europe,North America
31,Mac Desktop,FEMALE,Web,basic,Oct,Oct,3,Europe,Europe
33,Mac Desktop,FEMALE,Web,basic,Oct,Oct,5,North America,North America
32,Mac Desktop,MALE,Web,basic,Oct,Nov,1,North America,North America
30,Windows Desktop,MALE,Web,facebook,Oct,Jun,3,Europe,North America
30,Mac Desktop,MALE,Web,facebook,Oct,Apr,2,Europe,North America
36,Mac Desktop,MALE,Web,basic,Oct,Jun,3,Europe,Europe
39,Windows Desktop,MALE,Web,basic,Dec,Jun,1,North America,North America
30,Desktop (Other),MALE,Web,facebook,Oct,Mar,1,Europe,North America
47,Mac Desktop,FEMALE,Web,basic,Oct,Mar,5,North America,Europe
35,Mac Desktop,FEMALE,Web,basic,Oct,Nov,0,North America,Europe
32,Windows Desktop,FEMALE,Web,basic,Oct,Aug,0,Europe,North America
37,Mac Desktop,FEMALE,Web,basic,Oct,Apr,2,Europe,North America
55,iPad,MALE,Web,basic,Oct,Feb,3,North America,North America
25,Mac Desktop,FEMALE,Web,facebook,Oct,Apr,2,Europe,North America
34,Windows Desktop,FEMALE,Web,basic,Oct,Oct,1,North America,Europe
40,Mac Desktop,MALE,Web,basic,Oct,Apr,3,North America,North America
24,Mac Desktop,FEMALE,Web,basic,Oct,Jul,2,North America,North America
29,Mac Desktop,MALE,Web,facebook,Oct,Mar,2,Europe,North America
29,Mac Desktop,FEMALE,Web,basic,Oct,Apr,1,North America,North America
35,Mac Desktop,MALE,Web,basic,Oct,Feb,1,North America,North America
34,Mac Desktop,MALE,Web,basic,Oct,Oct,2,North America,Europe
59,Mac Desktop,MALE,Web,basic,Oct,Sep,4,Europe,North America
65,Mac Desktop,MALE,Web,basic,Sep,Jan,5,North America,North America
35,Mac Desktop,FEMALE,Web,facebook,Oct,Mar,4,North America,North America
31,Windows Desktop,MALE,Web,basic,Oct,Apr,2,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Oct,Aug,3,North America,North America
36,Windows Desktop,FEMALE,Web,facebook,Oct,Nov,5,North America,Europe
40,Mac Desktop,MALE,Web,facebook,Oct,Oct,4,Europe,North America
37,Mac Desktop,FEMALE,Web,basic,Oct,Dec,0,Europe,North America
34,Mac Desktop,FEMALE,Web,basic,Oct,Nov,2,Europe,North America
23,Mac Desktop,FEMALE,Web,basic,Oct,Mar,0,Europe,North America
34,Windows Desktop,FEMALE,Web,facebook,Oct,Aug,2,Europe,North America
25,Windows Desktop,MALE,Web,basic,Oct,Oct,4,North America,North America
43,Windows Desktop,FEMALE,Web,facebook,Oct,Aug,3,North America,North America
37,Mac Desktop,MALE,Web,facebook,Oct,Feb,3,Europe,North America
31,Windows Desktop,MALE,Web,basic,Oct,Nov,0,North America,North America
36,Mac Desktop,FEMALE,Web,basic,Oct,May,5,North America,North America
32,iPhone,MALE,Web,basic,Oct,Nov,5,North America,North America
54,Mac Desktop,FEMALE,Web,facebook,Oct,Dec,0,North America,North America
34,Mac Desktop,MALE,Web,basic,Oct,Aug,2,Europe,North America
61,Windows Desktop,MALE,Web,basic,Oct,May,0,North America,North America
30,Windows Desktop,FEMALE,Web,basic,Oct,Aug,0,Europe,North America
32,Mac Desktop,MALE,Web,basic,Oct,Sep,4,Australia,North America
35,Mac Desktop,FEMALE,Web,basic,Oct,Nov,5,North America,North America
51,Mac Desktop,FEMALE,Web,basic,Oct,Jan,3,North America,North America
33,Windows Desktop,FEMALE,Web,facebook,Oct,Mar,2,Europe,North America
38,Mac Desktop,FEMALE,Web,facebook,Oct,Aug,4,North America,North America
36,Mac Desktop,FEMALE,Web,basic,Oct,May,3,North America,North America
39,Windows Desktop,MALE,Web,basic,Oct,Apr,3,Australia,North America
28,Mac Desktop,MALE,Web,basic,Oct,Aug,1,North America,North America
38,Mac Desktop,MALE,Web,facebook,Oct,Apr,1,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Oct,Aug,0,North America,North America
44,Mac Desktop,MALE,Web,basic,Oct,Jan,0,Europe,North America
62,Mac Desktop,FEMALE,Web,basic,Oct,Aug,1,North America,North America
44,Mac Desktop,FEMALE,Web,facebook,Oct,Jul,4,North America,North America
36,Windows Desktop,MALE,Web,basic,Oct,Sep,2,North America,North America
41,Mac Desktop,FEMALE,Web,basic,Oct,Jul,4,North America,North America
36,Windows Desktop,FEMALE,Web,basic,Oct,Nov,3,North America,Europe
29,Mac Desktop,FEMALE,Web,basic,Oct,Sep,3,North America,North America
30,Windows Desktop,MALE,Web,facebook,Oct,Jan,4,Australia,North America
43,Windows Desktop,MALE,Web,facebook,Oct,Jun,0,Europe,North America
63,Mac Desktop,FEMALE,Web,basic,Oct,Apr,3,North America,North America
32,Windows Desktop,MALE,Web,basic,Oct,Mar,4,Europe,North America
32,Windows Desktop,FEMALE,Web,facebook,Oct,May,1,North America,North America
32,Windows Desktop,MALE,Web,basic,Oct,Apr,2,North America,North America
44,Windows Desktop,MALE,Web,facebook,Oct,Apr,4,Europe,North America
39,Mac Desktop,FEMALE,Web,facebook,Oct,Oct,5,North America,North America
46,Mac Desktop,MALE,Web,facebook,Oct,Aug,2,Europe,North America
38,Mac Desktop,MALE,Web,basic,Oct,Feb,0,Europe,North America
55,Android Tablet,FEMALE,Web,basic,Oct,Sep,4,North America,North America
63,Mac Desktop,MALE,Web,basic,Oct,Jan,0,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Oct,Feb,3,North America,North America
60,Mac Desktop,MALE,Web,basic,Oct,May,5,Europe,North America
64,Mac Desktop,MALE,Web,facebook,Nov,Aug,2,Europe,North America
36,Mac Desktop,MALE,Web,basic,Nov,Mar,2,North America,Europe
31,Mac Desktop,FEMALE,Web,basic,Nov,Dec,3,North America,Europe
31,Windows Desktop,FEMALE,Web,facebook,Nov,Dec,4,Australia,North America
39,Windows Desktop,MALE,Web,facebook,Nov,May,1,North America,Europe
32,Mac Desktop,FEMALE,Web,basic,Nov,Sep,1,North America,North America
39,Mac Desktop,FEMALE,Web,facebook,Nov,Apr,5,North America,North America
46,Mac Desktop,FEMALE,Web,basic,Nov,May,2,North America,North America
34,Windows Desktop,MALE,Web,facebook,Nov,Oct,4,North America,North America
46,Mac Desktop,MALE,Web,facebook,Nov,Jul,2,North America,North America
30,Windows Desktop,FEMALE,Web,basic,Nov,Mar,2,North America,North America
37,Mac Desktop,MALE,Web,basic,Nov,Aug,0,Europe,North America
34,iPad,MALE,Web,facebook,Nov,Aug,1,Europe,North America
28,Mac Desktop,FEMALE,Web,facebook,Nov,Aug,4,North America,North America
46,Windows Desktop,MALE,Web,basic,Nov,May,5,North America,North America
33,Mac Desktop,FEMALE,Web,facebook,Nov,Nov,2,Europe,Australia
35,Android Tablet,MALE,Web,basic,Nov,Aug,4,Europe,North America
32,Mac Desktop,FEMALE,Web,basic,Nov,Sep,5,North America,North America
37,Mac Desktop,MALE,Web,basic,Nov,May,4,North America,North America
48,Mac Desktop,FEMALE,Web,basic,Nov,Jan,4,Europe,North America
35,iPad,FEMALE,Web,facebook,Nov,Aug,1,Europe,North America
31,Windows Desktop,MALE,Web,facebook,Nov,Dec,3,Australia,Europe
41,Mac Desktop,MALE,Web,basic,Nov,Nov,1,North America,North America
34,Mac Desktop,FEMALE,Web,facebook,Nov,Nov,4,Europe,North America
18,Windows Desktop,FEMALE,Web,basic,Nov,Jul,1,North America,North America
35,Windows Desktop,MALE,Web,basic,Nov,Apr,5,North America,North America
41,Mac Desktop,MALE,Web,basic,Nov,May,5,Europe,North America
27,Mac Desktop,FEMALE,Web,basic,Nov,Feb,0,Europe,North America
25,Mac Desktop,MALE,Web,facebook,Nov,Feb,1,Europe,North America
37,Mac Desktop,MALE,Web,basic,Nov,Aug,4,Australia,North America
37,Mac Desktop,MALE,Web,basic,Nov,Mar,5,North America,North America
54,Mac Desktop,MALE,Web,facebook,Nov,Nov,1,North America,North America
33,Mac Desktop,MALE,Web,facebook,Nov,Nov,0,Europe,North America
33,Mac Desktop,MALE,Web,facebook,Nov,Aug,0,North America,North America
34,Mac Desktop,FEMALE,Web,basic,Nov,Sep,1,North America,North America
51,Mac Desktop,FEMALE,Web,basic,Nov,Oct,4,Europe,North America
33,Windows Desktop,MALE,Web,facebook,Nov,Nov,4,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Nov,May,2,North America,North America
31,Mac Desktop,MALE,Web,basic,Nov,May,4,North America,North America
36,Mac Desktop,MALE,Web,facebook,Nov,May,5,Australia,North America
56,Mac Desktop,MALE,Web,basic,Nov,Aug,3,North America,Europe
30,Mac Desktop,FEMALE,Web,basic,Nov,Aug,5,Australia,Europe
35,Windows Desktop,FEMALE,Web,facebook,Nov,Oct,4,Europe,North America
41,Mac Desktop,MALE,Web,basic,Nov,Dec,3,Europe,North America
33,Mac Desktop,MALE,Web,facebook,Nov,Oct,3,North America,Europe
31,Windows Desktop,FEMALE,Web,basic,Nov,May,2,Australia,North America
25,Mac Desktop,FEMALE,Web,facebook,Nov,Feb,5,Europe,Europe
28,Mac Desktop,MALE,Web,basic,Nov,Jun,2,North America,North America
36,Windows Desktop,MALE,Web,basic,Nov,Jun,4,Europe,North America
30,Mac Desktop,FEMALE,Web,basic,Nov,Sep,4,North America,North America
41,Mac Desktop,MALE,Web,basic,Nov,Oct,3,Europe,Europe
30,Windows Desktop,FEMALE,Web,basic,Nov,Jun,2,Australia,North America
64,Windows Desktop,FEMALE,Web,basic,Nov,Feb,2,North America,Europe
34,iPad,MALE,Web,facebook,Nov,Jan,4,North America,North America
32,Mac Desktop,MALE,Web,basic,Nov,Jul,0,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Nov,Jan,0,Europe,North America
56,Mac Desktop,MALE,Web,facebook,Nov,Oct,5,Europe,North America
40,Mac Desktop,FEMALE,Web,facebook,Nov,May,0,North America,North America
37,Mac Desktop,FEMALE,Web,basic,Nov,Jul,2,Europe,North America
33,Mac Desktop,FEMALE,Web,facebook,Dec,Nov,0,Europe,North America
38,Mac Desktop,FEMALE,Web,basic,Aug,May,5,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Dec,Jun,5,Europe,North America
46,Mac Desktop,FEMALE,Web,basic,Dec,Apr,0,North America,North America
29,Mac Desktop,FEMALE,Web,facebook,Dec,May,4,North America,North America
38,Windows Desktop,FEMALE,Web,basic,Dec,Jul,4,North America,North America
34,Mac Desktop,MALE,Web,facebook,Dec,Dec,1,Europe,North America
36,Windows Desktop,MALE,Web,basic,Dec,Dec,0,Australia,North America
46,Mac Desktop,FEMALE,Web,basic,Dec,Mar,3,North America,North America
29,Windows Desktop,FEMALE,Web,basic,Dec,Jun,0,Europe,North America
32,Windows Desktop,MALE,Web,facebook,Dec,Mar,0,North America,North America
60,Mac Desktop,MALE,Web,basic,Dec,May,5,North America,North America
29,Mac Desktop,FEMALE,Web,facebook,Dec,Apr,5,North America,North America
32,iPad,FEMALE,Web,facebook,Dec,Mar,0,North America,North America
34,Mac Desktop,MALE,Web,basic,Dec,Nov,0,Europe,North America
32,Mac Desktop,FEMALE,Web,facebook,Dec,May,4,North America,Europe
54,Windows Desktop,FEMALE,Web,facebook,Dec,Sep,4,Europe,North America
47,Windows Desktop,MALE,Web,basic,Dec,Jan,0,North America,North America
44,Mac Desktop,MALE,Web,basic,Dec,Jul,1,North America,Europe
52,Mac Desktop,MALE,Web,basic,Dec,Sep,1,Europe,North America
32,Windows Desktop,MALE,Web,facebook,Dec,Nov,0,North America,North America
34,Mac Desktop,MALE,Web,basic,Dec,Sep,3,North America,North America
32,Mac Desktop,MALE,Web,facebook,Dec,Jun,5,Europe,North America
33,iPad,FEMALE,Web,basic,Dec,Jul,5,Europe,North America
62,iPad,FEMALE,Web,basic,Dec,Jun,4,North America,North America
19,Mac Desktop,FEMALE,Web,basic,Dec,Jul,5,North America,North America
37,Mac Desktop,MALE,Web,basic,Dec,Jan,2,North America,North America
57,Mac Desktop,FEMALE,Web,basic,Dec,May,3,Europe,North America
33,Windows Desktop,FEMALE,Web,basic,Dec,Oct,5,North America,Europe
32,Mac Desktop,MALE,Web,facebook,Dec,Jan,5,North America,North America
28,Windows Desktop,FEMALE,Web,basic,Dec,Dec,4,North America,North America
40,Windows Desktop,FEMALE,Web,basic,Dec,Sep,2,North America,North America
35,Mac Desktop,MALE,Web,basic,Dec,Jan,5,Europe,North America
40,Mac Desktop,MALE,Web,basic,Dec,Jun,5,North America,North America
47,Mac Desktop,FEMALE,Web,basic,Dec,Jul,1,North America,North America
38,Windows Desktop,FEMALE,Web,basic,Dec,Jul,5,Europe,North America
18,Mac Desktop,FEMALE,Web,basic,Dec,Sep,5,North America,North America
24,Mac Desktop,FEMALE,Web,basic,Dec,Sep,1,Australia,North America
58,Windows Desktop,FEMALE,Web,basic,Dec,May,4,Europe,North America
30,Mac Desktop,MALE,Web,facebook,Dec,May,4,North America,North America
56,Mac Desktop,FEMALE,Web,basic,Dec,Jan,2,Europe,Europe
36,Mac Desktop,FEMALE,Web,basic,Dec,Feb,1,Europe,North America
42,Windows Desktop,MALE,Web,basic,Dec,Oct,5,Europe,North America
55,Windows Desktop,FEMALE,Web,basic,Dec,Jan,5,North America,North America
48,iPad,FEMALE,Web,basic,Dec,Aug,3,Europe,North America
25,Mac Desktop,FEMALE,Web,facebook,Dec,Dec,1,North America,North America
36,iPhone,FEMALE,Web,facebook,Dec,Jun,2,North America,North America
35,Mac Desktop,FEMALE,Web,facebook,Dec,May,1,Europe,North America
19,Mac Desktop,FEMALE,Web,basic,Dec,Aug,3,North America,North America
39,Mac Desktop,FEMALE,Web,basic,Dec,Mar,1,Europe,North America
29,Mac Desktop,MALE,Web,basic,Dec,Apr,3,Europe,Europe
27,Windows Desktop,FEMALE,Web,facebook,Dec,Jun,0,North America,North America
33,Mac Desktop,FEMALE,Web,basic,Dec,Jun,3,North America,North America
33,Mac Desktop,FEMALE,Web,basic,Dec,May,5,Europe,Europe
30,Mac Desktop,MALE,Web,basic,Dec,Mar,3,North America,North America
38,Windows Desktop,FEMALE,Web,facebook,Dec,Jul,4,Europe,North America
26,Mac Desktop,FEMALE,Web,facebook,Dec,Oct,5,North America,North America
29,Mac Desktop,FEMALE,Web,basic,Dec,Aug,1,Europe,North America
42,Mac Desktop,FEMALE,Web,basic,Dec,Oct,1,North America,North America
42,Windows Desktop,MALE,Web,basic,Dec,May,4,North America,Europe
44,Windows Desktop,MALE,Web,basic,Dec,Nov,1,Europe,North America
32,Mac Desktop,MALE,Web,basic,Dec,Oct,0,Europe,North America
36,Mac Desktop,FEMALE,Web,basic,Dec,Jul,2,North America,North America
73,Mac Desktop,FEMALE,Web,basic,Dec,Jun,1,North America,North America
35,Mac Desktop,MALE,Web,basic,Dec,Aug,3,North America,North America
44,Mac Desktop,FEMALE,Web,basic,Jan,Apr,0,North America,North America
45,Mac Desktop,MALE,Web,basic,Jan,Oct,5,North America,North America
56,Windows Desktop,FEMALE,Web,basic,Jan,Nov,3,Europe,North America
29,Mac Desktop,MALE,Web,basic,Jan,Feb,5,Europe,North America
31,Mac Desktop,FEMALE,Web,basic,Jan,Apr,3,Europe,North America
46,Mac Desktop,MALE,Web,basic,Jan,Oct,0,Europe,North America
32,Windows Desktop,FEMALE,Web,basic,Jan,Apr,0,Europe,North America
34,Mac Desktop,MALE,Web,basic,Jan,Sep,1,North America,Europe
30,Windows Desktop,MALE,Web,basic,Jan,Apr,2,Europe,North America
34,Mac Desktop,MALE,Web,basic,Jan,Jun,3,Europe,North America
34,Mac Desktop,FEMALE,Web,facebook,Jan,Dec,5,Europe,North America
27,Mac Desktop,FEMALE,Web,basic,Jan,Jul,3,Europe,Europe
37,Mac Desktop,FEMALE,Web,basic,Jan,Aug,5,Europe,North America
25,Mac Desktop,FEMALE,Web,basic,Jan,Jul,0,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Jan,Jun,2,North America,Europe
46,Windows Desktop,FEMALE,Web,facebook,Jan,Aug,5,Europe,North America
39,Windows Desktop,MALE,Web,basic,Jan,Feb,3,North America,North America
40,Mac Desktop,FEMALE,Web,basic,Jan,Feb,0,North America,North America
25,Mac Desktop,FEMALE,Web,facebook,Jan,Jul,1,North America,North America
52,Windows Desktop,FEMALE,Web,basic,Jan,Jul,1,North America,North America
28,Mac Desktop,MALE,Web,basic,Jan,May,4,Europe,North America
38,Windows Desktop,MALE,Web,facebook,Jan,Oct,4,North America,North America
37,Windows Desktop,FEMALE,Web,facebook,Jan,Jan,5,North America,North America
33,Mac Desktop,MALE,Web,facebook,Jan,Nov,1,Australia,Europe
44,Mac Desktop,FEMALE,Web,facebook,Jan,Oct,0,Australia,Europe
34,iPhone,MALE,Web,basic,Jan,Apr,0,North America,North America
44,Mac Desktop,MALE,Web,basic,Jan,Sep,4,North America,North America
37,Mac Desktop,FEMALE,Web,basic,Jan,Jun,2,North America,Europe
46,Mac Desktop,FEMALE,Web,basic,Jan,Apr,5,Australia,North America
46,iPad,FEMALE,Web,basic,Jan,Apr,1,Australia,North America
30,Mac Desktop,MALE,Web,basic,Jan,Sep,5,Europe,Europe
27,Mac Desktop,FEMALE,Web,facebook,Jan,Aug,2,Europe,Europe
47,Windows Desktop,FEMALE,Web,basic,Jan,Jan,5,North America,North America
53,Windows Desktop,MALE,Web,basic,Jan,Feb,4,Europe,North America
33,Windows Desktop,FEMALE,Web,basic,Jan,Aug,2,North America,North America
